"","Generation","strategy","zy","ratio","fit_media","fit_sd"
"21967",171,"fit_Y",15,1.875,6.16933081763814,0.0702164384525717
"21968",171,"fit_Y",16,2,6.50705427815759,0.0739987431987697
"21969",171,"fit_Y",17,2.125,6.85111556431667,0.0785811426940806
"21970",171,"fit_Y",18,2.25,7.39120304471598,0.0844701555644931
"21971",171,"fit_Y",19,2.375,7.81373235777296,0.096731957900926
"21972",171,"fit_Y",20,2.5,8.32633729252865,0.125346025795967
"21973",171,"fit_Y",21,2.625,8.9749376379819,0.136648588447514
"21974",171,"fit_Y",22,2.75,9.48748277628334,0.178854862415396
"21975",171,"fit_Y",23,2.875,9.39648231570249,0.172358848625595
"21976",171,"fit_Y",24,3,9.49164788611968,0.177153662952358
"21977",171,"fit_Y",25,3.125,11.7364073659907,0.467307872776679
"21978",171,"fit_Y",26,3.25,11.7034824640724,0.517311179554524
"21979",171,"fit_Y",27,3.375,12.0397433210701,0.559058009584411
"21980",171,"fit_Y",28,3.5,11.6902846141827,0.308956844433455
"21981",171,"fit_Y",29,3.625,12.2995287553776,0.34352841222535
"21982",171,"fit_Y",30,3.75,12.9246030730496,0.368168061799307
"21983",171,"fit_Y",31,3.875,13.2607612098325,0.445334626142416
"21984",171,"fit_Y",32,4,13.9649681383952,0.567078240997001
"21985",171,"fit_total",1,0.125,3.1259065,0.0611674988197873
"21986",171,"fit_total",2,0.25,5.540116,0.222974524961526
"21987",171,"fit_total",3,0.375,5.1466725,0.168876704228442
"21988",171,"fit_total",4,0.5,4.63903,0.195834720820359
"21989",171,"fit_total",5,0.625,6.4556495,0.0753948737958819
"21990",171,"fit_total",6,0.75,6.988233,0.0876708554766064
"21991",171,"fit_total",7,0.875,7.116482,0.0699043345284009
"21992",171,"fit_total",8,1,7.1736245,0.077893221231946
"21993",171,"fit_total",9,1.125,7.7260255,0.151853730542076
"21994",171,"fit_total",10,1.25,8.085551,0.242797952017805
"21995",171,"fit_total",11,1.375,8.102336,0.190227054534227
"21996",171,"fit_total",12,1.5,8.221443,0.212694733592489
"21997",171,"fit_total",13,1.625,8.2342175,0.253175739496194
"21998",171,"fit_total",14,1.75,7.5280315,1.0990888927307
"21999",171,"fit_total",15,1.875,6.2169855,0.0839218125457238
"22000",171,"fit_total",16,2,6.9566335,0.139418136990743
"22001",171,"fit_total",17,2.125,7.492154,0.138844500565826
"22002",171,"fit_total",18,2.25,8.076124,0.148940842856173
"22003",171,"fit_total",19,2.375,8.7314785,0.212409602906314
"22004",171,"fit_total",20,2.5,9.311493,0.218469099243445
"22005",171,"fit_total",21,2.625,10.0274905,0.283159267983942
"22006",171,"fit_total",22,2.75,10.515997,0.405631919643084
"22007",171,"fit_total",23,2.875,10.539369,0.438197164745402
"22008",171,"fit_total",24,3,11.642802,0.363262492949435
"22009",171,"fit_total",25,3.125,15.1018655,0.605823266503624
"22010",171,"fit_total",26,3.25,15.56991,0.675881590213773
"22011",171,"fit_total",27,3.375,16.2434725,0.75246255574395
"22012",171,"fit_total",28,3.5,13.172429,0.738090736298113
"22013",171,"fit_total",29,3.625,13.590744,0.849009408945971
"22014",171,"fit_total",30,3.75,14.2962065,0.87262102592223
"22015",171,"fit_total",31,3.875,14.4889025,1.1235241339933
"22016",171,"fit_total",32,4,15.600194,1.31509023263183
"22017",172,"fit_B",1,0.125,5.33503381306377,0.0979718102914672
"22018",172,"fit_B",2,0.25,4.49774695685345,0.112174596107275
"22019",172,"fit_B",3,0.375,4.28377684591932,0.0749679767902242
"22020",172,"fit_B",4,0.5,4.58306993828507,0.154244231986196
"22021",172,"fit_B",5,0.625,5.11896711501515,0.0871032274025625
"22022",172,"fit_B",6,0.75,5.75649140638346,0.0955110669206549
"22023",172,"fit_B",7,0.875,5.86242535028261,0.083957250094025
"22024",172,"fit_B",8,1,5.86865593715243,0.105259796478814
"22025",172,"fit_B",9,1.125,6.16231439770954,0.175666483593469
"22026",172,"fit_B",10,1.25,6.38844258564076,0.249814992226544
"22027",172,"fit_B",11,1.375,6.57173590017985,0.21057522053975
"22028",172,"fit_B",12,1.5,6.79651160573822,0.224811918632376
"22029",172,"fit_B",13,1.625,6.89847406540635,0.251997952588868
"22030",172,"fit_B",14,1.75,6.48087740217012,0.770453358944476
"22031",172,"fit_B",15,1.875,6.20827692694733,0.0879143775327339
"22032",172,"fit_B",16,2,6.98975746114772,0.111797890001058
"22033",172,"fit_B",17,2.125,7.58662974505583,0.146388059571939
"22034",172,"fit_B",18,2.25,8.1831565656335,0.171709507965142
"22035",172,"fit_B",19,2.375,8.89575777586691,0.219436634034033
"22036",172,"fit_B",20,2.5,9.3378583893982,0.274131404955095
"22037",172,"fit_B",21,2.625,10.1800341687861,0.337396470072998
"22038",172,"fit_B",22,2.75,10.8225361958613,0.418409891182255
"22039",172,"fit_B",23,2.875,10.8183425404991,0.506113622524952
"22040",172,"fit_B",24,3,12.1428333462671,0.383929462174363
"22041",172,"fit_B",25,3.125,15.6518592529393,0.57947172130336
"22042",172,"fit_B",26,3.25,16.5881851477753,0.658737491009773
"22043",172,"fit_B",27,3.375,17.2179742218602,0.724671754781169
"22044",172,"fit_B",28,3.5,13.3950436123697,0.860838182007953
"22045",172,"fit_B",29,3.625,14.0661740154566,0.941436390852092
"22046",172,"fit_B",30,3.75,14.3595078397193,1.10687681511912
"22047",172,"fit_B",31,3.875,15.3433387467224,1.17341349093443
"22048",172,"fit_B",32,4,15.5469839988414,1.55987397988646
"22049",172,"fit_O",1,0.125,5.22696782364413,0.138595985066951
"22050",172,"fit_O",2,0.25,7.5590773839262,0.0465846935697519
"22051",172,"fit_O",3,0.375,7.57046631780813,0.053725938958927
"22052",172,"fit_O",4,0.5,7.64325641810957,0.0507227209237142
"22053",172,"fit_O",5,0.625,7.30923034672346,0.0434345046267164
"22054",172,"fit_O",6,0.75,6.66790301425832,0.0598712840023069
"22055",172,"fit_O",7,0.875,7.14412540063313,0.049192379653283
"22056",172,"fit_O",8,1,7.33370414429073,0.0450309792209807
"22057",172,"fit_O",9,1.125,7.35235723464079,0.0613801320414675
"22058",172,"fit_O",10,1.25,7.58108318949188,0.0766023153686715
"22059",172,"fit_O",11,1.375,7.76288381156228,0.0669004982455854
"22060",172,"fit_O",12,1.5,7.94725803640756,0.0521437335304806
"22061",172,"fit_O",13,1.625,8.09874074916453,0.0690169375495956
"22062",172,"fit_O",14,1.75,7.53636942008389,2.52777796695696
"22063",172,"fit_O",15,1.875,0.178333333333333,1.27067746187662
"22064",172,"fit_O",16,2,0,0
"22065",172,"fit_O",17,2.125,0,0
"22066",172,"fit_O",18,2.25,0,0
"22067",172,"fit_O",19,2.375,0,0
"22068",172,"fit_O",20,2.5,0,0
"22069",172,"fit_O",21,2.625,0,0
"22070",172,"fit_O",22,2.75,0,0
"22071",172,"fit_O",23,2.875,0,0
"22072",172,"fit_O",24,3,0,0
"22073",172,"fit_O",25,3.125,0,0
"22074",172,"fit_O",26,3.25,0,0
"22075",172,"fit_O",27,3.375,0,0
"22076",172,"fit_O",28,3.5,0,0
"22077",172,"fit_O",29,3.625,0,0
"22078",172,"fit_O",30,3.75,0,0
"22079",172,"fit_O",31,3.875,0,0
"22080",172,"fit_O",32,4,0,0
"22081",172,"fit_Y",1,0.125,2.81242849572237,0.0390851466109375
"22082",172,"fit_Y",2,0.25,5.1736888359516,0.277746340305514
"22083",172,"fit_Y",3,0.375,4.80767564845457,0.174453832244481
"22084",172,"fit_Y",4,0.5,4.29606599512882,0.110372759966289
"22085",172,"fit_Y",5,0.625,7.28281254464127,0.0934970286789486
"22086",172,"fit_Y",6,0.75,8.51193248212829,0.0321359627088701
"22087",172,"fit_Y",7,0.875,8.51644123501065,0.0315040376504879
"22088",172,"fit_Y",8,1,8.64343077520194,0.0410613604271938
"22089",172,"fit_Y",9,1.125,9.89974357455272,0.0338314699747607
"22090",172,"fit_Y",10,1.25,11.0047696484933,0.0685633474420855
"22091",172,"fit_Y",11,1.375,11.2501689390505,0.0655939217201998
"22092",172,"fit_Y",12,1.5,11.5071293639678,0.0733737391954384
"22093",172,"fit_Y",13,1.625,12.0666501519328,0.133136210884884
"22094",172,"fit_Y",14,1.75,11.7553909420143,1.9070001516745
"22095",172,"fit_Y",15,1.875,6.14812840775152,0.0747417544083876
"22096",172,"fit_Y",16,2,6.50035016658578,0.0606190601287585
"22097",172,"fit_Y",17,2.125,6.85662197467338,0.0808083489814829
"22098",172,"fit_Y",18,2.25,7.37620805816426,0.0951857976890762
"22099",172,"fit_Y",19,2.375,7.83052692792052,0.0992799052708076
"22100",172,"fit_Y",20,2.5,8.26940195458223,0.109214198033484
"22101",172,"fit_Y",21,2.625,8.95249984778865,0.130485107221123
"22102",172,"fit_Y",22,2.75,9.50689774901485,0.184163075523314
"22103",172,"fit_Y",23,2.875,9.39570698961716,0.194142718007634
"22104",172,"fit_Y",24,3,9.53365147541918,0.189748511805335
"22105",172,"fit_Y",25,3.125,11.4051533639711,0.438089556858296
"22106",172,"fit_Y",26,3.25,11.6122259623804,0.488349679091145
"22107",172,"fit_Y",27,3.375,11.8345904641498,0.535487832512922
"22108",172,"fit_Y",28,3.5,11.676897587735,0.344213865123339
"22109",172,"fit_Y",29,3.625,12.3368071222089,0.333035258214576
"22110",172,"fit_Y",30,3.75,12.8461294171785,0.397950691089094
"22111",172,"fit_Y",31,3.875,13.4528373117349,0.450397188173261
"22112",172,"fit_Y",32,4,13.8242468787183,0.569930204596987
"22113",172,"fit_total",1,0.125,3.098674,0.0600645778232971
"22114",172,"fit_total",2,0.25,5.5442505,0.224515666648131
"22115",172,"fit_total",3,0.375,5.145247,0.169704853983781
"22116",172,"fit_total",4,0.5,4.640795,0.196066202808741
"22117",172,"fit_total",5,0.625,6.456031,0.0723006768134073
"22118",172,"fit_total",6,0.75,6.9890335,0.08744527669874
"22119",172,"fit_total",7,0.875,7.1156025,0.0723060073977819
"22120",172,"fit_total",8,1,7.1743375,0.0731243649286072
"22121",172,"fit_total",9,1.125,7.7242305,0.156804277393311
"22122",172,"fit_total",10,1.25,8.092534,0.21872957450152
"22123",172,"fit_total",11,1.375,8.106349,0.194897961515841
"22124",172,"fit_total",12,1.5,8.210179,0.202445236538106
"22125",172,"fit_total",13,1.625,8.2126175,0.256150584694124
"22126",172,"fit_total",14,1.75,7.550856,1.11320558215698
"22127",172,"fit_total",15,1.875,6.203432,0.0841681759600649
"22128",172,"fit_total",16,2,6.9402155,0.103971107509333
"22129",172,"fit_total",17,2.125,7.5048615,0.137102021081368
"22130",172,"fit_total",18,2.25,8.084456,0.159350550337705
"22131",172,"fit_total",19,2.375,8.753201,0.203286793479139
"22132",172,"fit_total",20,2.5,9.187011,0.249752357303766
"22133",172,"fit_total",21,2.625,9.992909,0.307654412768547
"22134",172,"fit_total",22,2.75,10.615356,0.385627467382706
"22135",172,"fit_total",23,2.875,10.6058535,0.463481500957752
"22136",172,"fit_total",24,3,11.71883,0.354192704354821
"22137",172,"fit_total",25,3.125,14.675403,0.59471709885262
"22138",172,"fit_total",26,3.25,15.456188,0.689484641390315
"22139",172,"fit_total",27,3.375,15.957443,0.760384031031343
"22140",172,"fit_total",28,3.5,13.106002,0.783479369621321
"22141",172,"fit_total",29,3.625,13.775535,0.85178064206518
"22142",172,"fit_total",30,3.75,14.0940795,0.984685574619322
"22143",172,"fit_total",31,3.875,15.0229225,1.07625184203963
"22144",172,"fit_total",32,4,15.2340765,1.39552097012309
"22145",173,"fit_B",1,0.125,5.33555619473059,0.0952846058625353
"22146",173,"fit_B",2,0.25,4.49791010646005,0.111656927127357
"22147",173,"fit_B",3,0.375,4.28434190458005,0.0755474998263919
"22148",173,"fit_B",4,0.5,4.58413700018327,0.15555604838256
"22149",173,"fit_B",5,0.625,5.11879140578143,0.0853364782620916
"22150",173,"fit_B",6,0.75,5.75634681499359,0.0969049468136592
"22151",173,"fit_B",7,0.875,5.86235605679882,0.092721243891388
"22152",173,"fit_B",8,1,5.87529894840241,0.0972512397344727
"22153",173,"fit_B",9,1.125,6.15912351099489,0.176242756733182
"22154",173,"fit_B",10,1.25,6.40260528965958,0.231135556844674
"22155",173,"fit_B",11,1.375,6.58046757988034,0.215534795125851
"22156",173,"fit_B",12,1.5,6.80310168445026,0.221519372986892
"22157",173,"fit_B",13,1.625,6.88734037845048,0.252408194249818
"22158",173,"fit_B",14,1.75,6.486025453701,0.775594232268602
"22159",173,"fit_B",15,1.875,6.2209299516307,0.0864970583720426
"22160",173,"fit_B",16,2,6.98328849528334,0.128600656412661
"22161",173,"fit_B",17,2.125,7.57443374250968,0.162385391638289
"22162",173,"fit_B",18,2.25,8.17232823179667,0.169962880366955
"22163",173,"fit_B",19,2.375,8.86528081238053,0.221734111893053
"22164",173,"fit_B",20,2.5,9.4273278910805,0.239200152768893
"22165",173,"fit_B",21,2.625,10.1988315272287,0.302575219338023
"22166",173,"fit_B",22,2.75,10.72016357607,0.451528861209215
"22167",173,"fit_B",23,2.875,10.7107968982075,0.510936988003625
"22168",173,"fit_B",24,3,12.1024514702194,0.415890218558385
"22169",173,"fit_B",25,3.125,16.0579167220765,0.580487318764694
"22170",173,"fit_B",26,3.25,16.6843587682618,0.653757707021324
"22171",173,"fit_B",27,3.375,17.4872759247244,0.692747523721319
"22172",173,"fit_B",28,3.5,13.4370951879497,0.788873888797243
"22173",173,"fit_B",29,3.625,13.8115926457196,0.902205074819688
"22174",173,"fit_B",30,3.75,14.6486384490907,0.894636894507777
"22175",173,"fit_B",31,3.875,14.6943032328717,1.29917750520904
"22176",173,"fit_B",32,4,16.1526899723621,1.43908042622215
"22177",173,"fit_O",1,0.125,5.25552028196262,0.13852324706207
"22178",173,"fit_O",2,0.25,7.55795967529874,0.0435907672950738
"22179",173,"fit_O",3,0.375,7.56934146462184,0.0504258194493456
"22180",173,"fit_O",4,0.5,7.64206880256011,0.0499249989726222
"22181",173,"fit_O",5,0.625,7.31022239770362,0.0440212402670373
"22182",173,"fit_O",6,0.75,6.67132579060956,0.0637505694008067
"22183",173,"fit_O",7,0.875,7.14780724232346,0.0553560580869123
"22184",173,"fit_O",8,1,7.33381829160825,0.0502172932493607
"22185",173,"fit_O",9,1.125,7.35290904150403,0.0715059958528026
"22186",173,"fit_O",10,1.25,7.57630649700557,0.0679249323834417
"22187",173,"fit_O",11,1.375,7.75698917095702,0.0686747141657284
"22188",173,"fit_O",12,1.5,7.94915257084083,0.0694481030575599
"22189",173,"fit_O",13,1.625,8.10348465309073,0.0754292011407146
"22190",173,"fit_O",14,1.75,7.55170258015001,2.53235290578253
"22191",173,"fit_O",15,1.875,0.178,1.26798814639331
"22192",173,"fit_O",16,2,0,0
"22193",173,"fit_O",17,2.125,0,0
"22194",173,"fit_O",18,2.25,0,0
"22195",173,"fit_O",19,2.375,0,0
"22196",173,"fit_O",20,2.5,0,0
"22197",173,"fit_O",21,2.625,0,0
"22198",173,"fit_O",22,2.75,0,0
"22199",173,"fit_O",23,2.875,0,0
"22200",173,"fit_O",24,3,0,0
"22201",173,"fit_O",25,3.125,0,0
"22202",173,"fit_O",26,3.25,0,0
"22203",173,"fit_O",27,3.375,0,0
"22204",173,"fit_O",28,3.5,0,0
"22205",173,"fit_O",29,3.625,0,0
"22206",173,"fit_O",30,3.75,0,0
"22207",173,"fit_O",31,3.875,0,0
"22208",173,"fit_O",32,4,0,0
"22209",173,"fit_Y",1,0.125,2.83717370715695,0.0440186115838251
"22210",173,"fit_Y",2,0.25,5.17233335827475,0.271204140580898
"22211",173,"fit_Y",3,0.375,4.80814860519795,0.172812773959195
"22212",173,"fit_Y",4,0.5,4.29791355782563,0.11105909944602
"22213",173,"fit_Y",5,0.625,7.28328940453195,0.0889768474120262
"22214",173,"fit_Y",6,0.75,8.51333232867945,0.032561931937034
"22215",173,"fit_Y",7,0.875,8.5160361712457,0.0331785241296965
"22216",173,"fit_Y",8,1,8.64520547980096,0.0411542504257074
"22217",173,"fit_Y",9,1.125,9.89892716597397,0.0328493823804333
"22218",173,"fit_Y",10,1.25,11.0086540535282,0.067116629210195
"22219",173,"fit_Y",11,1.375,11.2535706334929,0.0717686863752451
"22220",173,"fit_Y",12,1.5,11.5044507230247,0.0677255450998457
"22221",173,"fit_Y",13,1.625,12.0555655345049,0.150031991779696
"22222",173,"fit_Y",14,1.75,11.7633131371225,1.86724417476549
"22223",173,"fit_Y",15,1.875,6.15588930326689,0.0580616596612655
"22224",173,"fit_Y",16,2,6.50185806179285,0.0585769260672235
"22225",173,"fit_Y",17,2.125,6.85499742016222,0.0896547968273994
"22226",173,"fit_Y",18,2.25,7.36388361431519,0.0901029379988798
"22227",173,"fit_Y",19,2.375,7.80778122757992,0.0946628237262397
"22228",173,"fit_Y",20,2.5,8.32554631189658,0.116594854323372
"22229",173,"fit_Y",21,2.625,8.9716669570514,0.130495181175875
"22230",173,"fit_Y",22,2.75,9.48155661525587,0.170517772730663
"22231",173,"fit_Y",23,2.875,9.38279187445664,0.184124522187477
"22232",173,"fit_Y",24,3,9.50417858585251,0.193002355869891
"22233",173,"fit_Y",25,3.125,11.7441024814802,0.462378824859639
"22234",173,"fit_Y",26,3.25,11.6894928243374,0.523459184068289
"22235",173,"fit_Y",27,3.375,12.0380273363228,0.559683999703907
"22236",173,"fit_Y",28,3.5,11.7047399125533,0.32029941576143
"22237",173,"fit_Y",29,3.625,12.2592535581421,0.355526842115088
"22238",173,"fit_Y",30,3.75,12.9248811091807,0.389309405037164
"22239",173,"fit_Y",31,3.875,13.2289031663247,0.472963248287143
"22240",173,"fit_Y",32,4,13.9689482681219,0.583512238614209
"22241",173,"fit_total",1,0.125,3.1196305,0.0629129019122485
"22242",173,"fit_total",2,0.25,5.5453135,0.221918733744171
"22243",173,"fit_total",3,0.375,5.1462015,0.170021098877121
"22244",173,"fit_total",4,0.5,4.6415775,0.196859216907834
"22245",173,"fit_total",5,0.625,6.457755,0.0722791640136011
"22246",173,"fit_total",6,0.75,6.9915225,0.0870279382677851
"22247",173,"fit_total",7,0.875,7.1188235,0.0758497353074625
"22248",173,"fit_total",8,1,7.177231,0.0671477448270122
"22249",173,"fit_total",9,1.125,7.727262,0.152898723019553
"22250",173,"fit_total",10,1.25,8.1018305,0.196728390146533
"22251",173,"fit_total",11,1.375,8.111805,0.203124845734207
"22252",173,"fit_total",12,1.5,8.2067275,0.195975751614733
"22253",173,"fit_total",13,1.625,8.19695,0.261369437151262
"22254",173,"fit_total",14,1.75,7.5598405,1.11099855259739
"22255",173,"fit_total",15,1.875,6.215759,0.0820917989420097
"22256",173,"fit_total",16,2,6.934129,0.120440764219838
"22257",173,"fit_total",17,2.125,7.4938995,0.152255112948431
"22258",173,"fit_total",18,2.25,8.0732345,0.157824869488431
"22259",173,"fit_total",19,2.375,8.7223775,0.202678539621194
"22260",173,"fit_total",20,2.5,9.274797,0.221440780534748
"22261",173,"fit_total",21,2.625,10.012599,0.27702277483407
"22262",173,"fit_total",22,2.75,10.5230885,0.409971764601484
"22263",173,"fit_total",23,2.875,10.5101895,0.465027622417054
"22264",173,"fit_total",24,3,11.677646,0.383322449758541
"22265",173,"fit_total",25,3.125,15.1092065,0.602665543779751
"22266",173,"fit_total",26,3.25,15.56089,0.694630386201427
"22267",173,"fit_total",27,3.375,16.245722,0.744677985227728
"22268",173,"fit_total",28,3.5,13.146894,0.721167454435774
"22269",173,"fit_total",29,3.625,13.5439125,0.817981309749647
"22270",173,"fit_total",30,3.75,14.3496275,0.820165333337638
"22271",173,"fit_total",31,3.875,14.434554,1.15174538839138
"22272",173,"fit_total",32,4,15.7691765,1.31201129084155
"22273",174,"fit_B",1,0.125,5.33956238543615,0.0957985364047782
"22274",174,"fit_B",2,0.25,4.49791254312765,0.110584481369846
"22275",174,"fit_B",3,0.375,4.28425657057699,0.0753906374672766
"22276",174,"fit_B",4,0.5,4.58334327179085,0.154915572909328
"22277",174,"fit_B",5,0.625,5.11874142412245,0.0834462331670566
"22278",174,"fit_B",6,0.75,5.75578432328952,0.0983303398386669
"22279",174,"fit_B",7,0.875,5.87503584659676,0.0888333979302736
"22280",174,"fit_B",8,1,5.87177134152706,0.0936489011141931
"22281",174,"fit_B",9,1.125,6.16489459224095,0.176364855183685
"22282",174,"fit_B",10,1.25,6.39798949460383,0.212217886960038
"22283",174,"fit_B",11,1.375,6.57772118774621,0.228360052281865
"22284",174,"fit_B",12,1.5,6.78686699498668,0.197450552163518
"22285",174,"fit_B",13,1.625,6.8596006170528,0.252902811174598
"22286",174,"fit_B",14,1.75,6.51107204928374,0.771898413500888
"22287",174,"fit_B",15,1.875,6.19995526209267,0.0908120098892957
"22288",174,"fit_B",16,2,7.01733308904342,0.144718989729222
"22289",174,"fit_B",17,2.125,7.56704298053608,0.127747447648986
"22290",174,"fit_B",18,2.25,8.18420675088683,0.178376508847318
"22291",174,"fit_B",19,2.375,8.9131062904379,0.226288861809414
"22292",174,"fit_B",20,2.5,9.32366975798762,0.273320375608703
"22293",174,"fit_B",21,2.625,10.1719726476649,0.308627863290731
"22294",174,"fit_B",22,2.75,10.8064182640975,0.465465294702482
"22295",174,"fit_B",23,2.875,10.7784483014269,0.464695275212444
"22296",174,"fit_B",24,3,12.1489448822616,0.382962432149242
"22297",174,"fit_B",25,3.125,15.6586378112946,0.57414073493587
"22298",174,"fit_B",26,3.25,16.5688595096035,0.660414884204549
"22299",174,"fit_B",27,3.375,17.218350795301,0.717009624573772
"22300",174,"fit_B",28,3.5,13.404764605568,0.892319770044225
"22301",174,"fit_B",29,3.625,14.0218849665226,0.869465114797655
"22302",174,"fit_B",30,3.75,14.4610831845775,1.04458913821924
"22303",174,"fit_B",31,3.875,15.3300632278174,1.15265961866475
"22304",174,"fit_B",32,4,15.5682587018359,1.45839235779567
"22305",174,"fit_O",1,0.125,5.2287616701812,0.13849846165318
"22306",174,"fit_O",2,0.25,7.55844348683992,0.046089986430489
